zbedrock,n_baseflow,precip_repartition_nonglc_all_rain_t,bsw_sf,d_max,interception_fraction,leafcn,cv,upplim_destruct_metamorph,medlynslope,FMAX,om_frac_sf,accum_factor,watsat_sf,n_melt_coef,maximum_leaf_wetted_fraction,slopebeta,fff,precip_repartition_glc_all_snow_t,jmaxb0,kmax,precip_repartition_nonglc_all_snow_t,hksat_sf,e_ice,baseflow_scalar,zsno,sucsat_sf,liq_canopy_storage_scalar,precip_repartition_glc_all_rain_t
,0.0015772606954497087,,,,0.017428058978608274,,,0.005694249542977706,0.0488862485818495,0.005896886903107753,,,0.5638859899688989,,,0.0014573450659314854,0.10471531622742905,,,0.0005072960637224161,,0.020612873498447128,0.0009857364693383508,0.0011880100604034249,0.003928004740237631,0.027855827390168134,0.019167551773042774,
,0.008170203748062784,,,,0.007281068857893892,,,0.0011802909401138052,0.004572290490007955,0.02233395090092187,,,0.2889334624858713,,,0.004735119260725417,0.15028714078364258,,,0.016443873940200696,,0.01808444498594602,0.16878292941328685,0.005580882941565027,0.001699031763146512,0.055128677840289825,0.03414115989260637,
,0.0013662345880103872,,,,0.0024829982375748796,,,0.001549695462286794,0.052417722046580184,0.017926433045438252,,,0.5764371859111938,,,0.0008025328111075123,0.10444009750229263,,,0.022950642080953956,,0.007511213616097282,0.05687765430508441,0.0011622299901824875,0.0006026492921641602,0.08323956611785692,0.018430306267358948,
,0.000650818668253238,,,,0.030750822159477758,,,0.0005426065398275747,0.0005611858189561617,0.01684230643571303,,,0.32772351432357594,,,0.005799271058909361,0.10842184073988773,,,0.0005001715346715326,,0.10341208909127994,0.012440625531619518,0.002259969655173532,0.0047319243652733664,0.15581315486189254,0.0005547299873957206,
,0.0021895243195828445,,,,0.034112570501402664,,,0.031182482397015807,0.002588536960246307,0.002695517027404412,,,0.4060500373795778,,,0.0016581779798587755,0.15062603568578292,,,0.006229175656952062,,0.06071148265533793,0.07455250629041331,0.004599013335886143,0.0016731022647765788,0.22563623368531568,0.002811052589745618,
,0.00337905344831159,,,,0.07488970635302314,,,0.004975069834656542,0.02529325711587036,0.0878283350879229,,,0.27842430658956263,,,0.05237952238187549,0.13459250012611507,,,0.002087295313453255,,0.06921341929052592,0.10400780223218208,0.006978996887761297,0.0010077532279409735,0.02055206326412273,0.03782902054131203,
,,,,,0.03551390295590652,,,0.006121398883946832,0.06460887249156538,0.0025275771508002916,,,0.44086289523871686,0.0019388460847177067,,0.0011448796594861154,0.033260341843024885,,,0.0028884744008274336,,0.004073455226390481,0.023842290708728793,,0.004223786416596747,0.03275385593352264,0.04277771918422477,
,0.004986095292259915,,,,0.016235668703380186,,,0.03565302368550295,0.0016471332930351112,0.03976686258187885,,,0.34646516784170106,,,0.0014295481463950264,0.10970234042061779,,,0.0011051370370025468,,0.0055052974029456405,0.15550928431176972,0.0005335364074913374,0.005399509524709358,0.03247062311245496,0.02395207305948157,
,0.001945769774940053,,,,0.00218172501489291,,,0.009011683101798305,0.004178631458823138,0.061565153679601886,,,0.3570235275531916,,,0.02311675730963937,0.0764078964885535,,,0.005441030110336571,,0.006684458826728967,0.13242636451799844,0.008459698326156506,0.003208504679021748,0.06984651113187464,0.004534969373218056,
,0.0008300019107123076,,,,0.0006941422672108651,,,0.025720802567411414,0.03913356333170529,0.02502016334522302,,,0.3181528072026208,,,0.0004956575465532082,0.14853813190969128,,,0.003262785600021843,,0.04207768108219853,0.1359507604340995,0.0022315767958238923,0.0014253686532573527,0.11011853024000529,0.02737264083212484,
,0.010047456831848833,,,,0.005047733117546616,,,0.00346564090396959,0.013801349974256829,0.02174895004422551,,,0.33020933879919306,,,0.01142842520689743,0.14241883951466733,,,0.0027075103403441654,,0.0029960762409918123,0.1489177167659079,0.002708879259204328,0.002253947973305562,0.12358786658642275,0.000571672345010259,
,0.001180141413133555,,,,0.04116412324506206,,,0.025823841050834153,0.06930931777519635,0.25146877946466445,,,0.22297012954069828,,,0.1129316809992759,0.08190290903361543,,,0.005514620205603172,,0.019452214625630116,0.0764382334404224,0.0042972427493957795,0.0014497502283066545,0.0006320602299060103,0.00402107261793222,
,0.033368584351827324,,,,0.0070503201742994435,,,0.003808881412925028,0.02650914725350731,0.009968283414950362,,,0.3585563657116886,,,0.0009287509312864879,0.14392549431811666,,,0.007420514837519179,,0.005824281530016866,0.05139855217516087,0.01131503040197931,0.003842681927997268,0.11058967031095789,0.0304851181257984,
,0.0068190987125803645,,,,0.05226080444187392,,,0.0032039252624965313,0.06735259622536822,0.0019747001897890376,,,0.545512252753091,,,0.0020704401200998435,0.08901082920031356,,,0.01374342244948831,,0.007025241823042447,0.0007034046071486106,0.0009645909511253681,0.03554079385864018,0.09155752819509443,0.020021759863906467,
,0.020308599646664875,,,,0.017258891620035865,,,0.003255427070325734,0.019876815315142234,0.0004997593692668668,,,0.4035546882321471,,,0.0005024920660660476,0.10716356153758323,,,0.018325482978475204,,0.03655504573487058,0.1159797893943014,0.0009201871949271454,0.0014388848891463658,0.036250535408167625,0.02357251602403321,
,0.03499150872350235,,,,0.0015812039780537974,,,0.005947960769723143,0.000538882787969949,0.016983527360618415,,,0.0075506347428114,,,0.00589692458529797,0.279545439471427,,,0.000868770162877515,,0.005127586208635897,0.04570118285705185,0.15174352615967346,0.05317149618303705,0.35525925917582596,0.006946680090413542,
,,,,,0.04999734063946119,,,0.004572439324958329,0.05248970334644834,0.0006071860004685813,,,0.32621449525509194,0.00785103829601547,,0.0006856986331323691,0.04307122225311357,,,0.0014289884590560943,,0.005988261604739846,0.009952336479791617,,0.0005951203775466752,0.0086502133663321,0.08116659517367576,
,,,,,0.0031473986284387815,,,0.0029268118415738207,0.0075094967185920505,0.0005748366754187382,,,0.6355629632579536,0.0019282369323455858,,0.0012728121802308859,0.09313409272884356,,,0.0030497053513945907,,0.022878790404676927,0.005110748996707999,,0.0009213663217540269,0.0072967731697438885,0.050160760728517294,
,,,,,0.0006076953388243848,,,0.0023738160066312233,0.014421455308302793,0.002468282203551291,,,0.5736185245603165,0.000553802999234464,,0.0005641575326411246,0.0831961769379172,,,0.014343029356306373,,0.015985375576137058,0.020011605904759273,,0.0005846838738969629,0.04838941657343297,0.01118098150020929,
,,,,,0.0006005290248414964,,,0.002693223844507204,0.028270832989518015,0.0005416722107306003,,,0.4478396459559971,0.0005729538138441354,,0.0019462894395323796,0.05531811363978969,,,0.0009510731472624661,,0.027038951345567556,0.0010104023148016655,,0.0005506288870879286,0.011152628864006236,0.005728247634617575,
,,,,,0.0015098612125525465,,,0.011427802247190309,0.0034240618408468136,0.0011765651800650647,,,0.5063805176229726,0.0005349899003503208,,0.003100303297054625,0.005643751798096528,,,0.001010744688918956,,0.06565731419204064,0.03177553235668313,,0.0025625657844020105,0.17456237591408183,0.0008259536074063774,
,,,,,0.00872359723690005,,,0.037352339526771465,0.0037550401793905175,0.03418488334913252,,,0.3664962856379668,0.0010046932143351584,,0.0013743707730960281,0.17975142159002044,,,0.0019794494261691753,,0.0579557795125211,0.0005397932146052338,,0.0025493750825862985,0.05533282395810196,0.014173611481185816,
,0.008306040664246402,,,,0.015333577175404938,,,0.018140503975697376,0.014410474366429797,0.0960715373976217,,,0.2455165032421191,,,0.004077695174326449,0.07267653149252608,,,0.002483631048025305,,0.04067297989215234,0.07291834829161796,0.0006214643139806814,0.004073616766418555,0.3405721961413092,0.0007689193600655043,
,0.001878831304133546,,,,0.012803127060190158,,,0.003746916810185922,0.10467846202380567,0.010021639749908204,,,0.13005556359857162,,,0.029256336731625025,0.09428508493551435,,,0.03164377418487979,,0.14338297863759134,0.043027351173880346,0.013219430817657349,0.0005475779321891469,0.09944535818875268,0.07622213592658289,
,0.0025857999764893583,,,,0.03598563825895796,,,0.03952933691484603,0.013431999337207746,0.00506416780817916,,,0.20754728728362926,,,0.0005831603549542295,0.10963432633886247,,,0.004823677934553562,,0.013361666713231708,0.1062027973696864,0.001100207579733091,0.0007265568944466932,0.12658194619893873,0.002326059422116773,
,0.000668994691863398,,,,0.0005135977716017219,,,0.033464141502495326,0.0020104500147578416,0.015095372101117839,,,0.4498198657023348,,,0.0014954221327451265,0.21542373303742865,,,0.0004982513051690196,,0.03510070863403258,0.0848936267211965,0.000717350058860743,0.002869984717364085,0.08364442319376261,0.0005241649044918242,
,0.010839215784891379,,,,0.002363188938753212,,,0.02424645051926936,0.0016416818757328962,0.002375969281240108,,,0.6718679944582168,,,0.0009748766968947121,0.07966807952485232,,,0.000618116386957272,,0.010387894878839048,0.003525877264641413,0.000634072214671189,0.0005126122375527428,0.061350672715189895,0.005166412901874047,
,0.0014030253651866496,,,,0.007565472941591814,,,0.04075401881557712,0.022654013688809402,0.03703689997736174,,,0.20107301021961363,,,0.007751729842284837,0.15478177984592745,,,0.000916021103610983,,0.0008572357154174867,0.1622225612056613,0.006391144609733545,0.001425031076118803,0.08536278780451044,0.010986099762112966,
,0.004579990641754374,,,,0.010615088117578494,,,0.022240846073581583,0.009332466791859399,0.0718364481915946,,,0.21962952396781446,,,0.042132409128170456,0.1633344046035636,,,0.00294881714140031,,0.045726643770625824,0.13671566207110142,0.0009753609406963438,0.005480862722952342,0.05362098008554097,0.03082896086257117,
,0.0008382969148470291,,,,0.02432017260098209,,,0.01741617294585827,0.005450915317576753,0.06911148381142082,,,0.2651842485637972,,,0.03367566353244649,0.14456882625747203,,,0.0008747558168623581,,0.031071696584655834,0.11789858801327545,0.0009099682209469912,0.0006842644404213561,0.001574759412414095,0.008979653984721439,
,0.000860784737008906,,,,0.00315957431524812,,,0.020546258979655768,0.013522171520499632,0.06620449311909277,,,0.17550122891479092,,,0.0008357833366779381,0.18564467847478625,,,0.014624947904466418,,0.008499114674375365,0.19969745743415612,0.003548539456625068,0.0005999017365412911,0.0050091736835828,0.05270942201577305,
,0.0025019245042621828,,,,0.00488087314535268,,,0.006265897818417313,0.008789165776927598,0.05227357252315559,,,0.19661469747975494,,,0.003592595992668605,0.3115554200992477,,,0.004360548114871294,,0.057386199661815275,0.10791686195792906,0.019830252220012234,0.005090533443984951,0.0006227590294068849,0.006506738982694061,
,0.0029154486300254955,,,,0.03168554827732368,,,0.007950344279959626,0.031593197039255186,0.07854318730037878,,,0.2507271253354354,,,0.0518598660713823,0.13748878224300806,,,0.012104342523913058,,0.017424533612173772,0.2985463237595847,0.000712621705450596,0.0007867604330998767,0.01877840377705014,0.010728349661072667,
,0.0011075680800371973,,,,0.036782097537024085,,,0.010087136786792746,0.039959922300022994,0.033821395132784184,,,0.31824651690216516,,,0.02147341330646433,0.2522001853560648,,,0.0010078815319044744,,0.004126926288523149,0.14860012858819124,0.048087754489103095,0.0009399706258323564,0.0005191866479319567,0.033332994490191656,
,0.0040402644277443295,,,,0.0037490102094205023,,,0.011772435483422168,0.024499052255132,0.03565572841258521,,,0.4955737928254395,,,0.006286288392783299,0.14431202796682785,,,0.0009057815332556057,,0.0028857098224520108,0.058819244556837194,0.0034930303620550733,0.0033259853234184583,0.01985294499087174,0.013107896303764995,
,0.0013110774275511261,,,,0.005153271182928435,,,0.013715630690021104,0.033128343442449526,0.07928177110455913,,,0.2984201119394817,,,0.008953337302346107,0.13013216585054208,,,0.0031007412281469525,,0.01910189511686212,0.11487650071991089,0.0009392975358807471,0.0055479211482050445,0.014828634948260346,0.018401942977873693,
,0.0005467521861870885,,,,0.00376573939659572,,,0.0017178082184286028,0.011443538722520886,0.0652617124551969,,,0.1539945159124047,,,0.0009825230788206858,0.24832094002421926,,,0.003965449293092335,,0.024076982195020018,0.08404571857141328,0.001714858375221052,0.0006409528577470053,0.15048809666063348,0.002319811835255635,
,0.0021910906394220974,,,,0.026875449821907062,,,0.007136065649135009,0.026616781697833065,0.014125903609749413,,,0.533076769903838,,,0.0004960373145936767,0.12962223585366128,,,0.030137251806758907,,0.0006437561406211405,0.03348607598845724,0.0016852769270625067,0.003084138709433149,0.009210042687413888,0.0027229747841375556,
,,,,,0.007555407707616758,,,0.0012608113763877952,0.025742512027375663,0.03442453541877991,,,0.37418395030916296,0.03278192104442708,,0.0017583254848382922,0.20813514296208518,,,0.0057076084701892325,,0.006200796559632699,0.046784418301859684,,0.0005365851482350714,0.09478579807352074,0.018819599354358084,
,,,,,0.007509715560762882,,,0.000995643322972115,0.010652531711969006,0.010635655549107541,,,0.4701493376564696,0.04800127119464635,,0.0026276159247567,0.19388442529881314,,,0.011599954089103528,,0.03355670394093359,0.052783715744764204,,0.002390699450847464,0.028546965240202976,0.0075287419960055335,
,,,,,0.01520008689162604,,,0.054652270987633485,0.0013633151378047211,0.0620946480312705,,,0.4045239179046391,0.009974524686862135,,0.049132639719806775,0.10527363822703133,,,0.0012649231631722555,,0.01230227287708862,0.009977354494418745,,0.0040245504783375,0.091811830148283,0.009969780801826877,
,,,,,0.0005489908299859509,,,0.01842868904782693,0.017510765457552396,0.003497577980161273,,,0.4158013931860278,0.00652371050440153,,0.019544973052704726,0.22956913670021528,,,0.004133681630085496,,0.0018050007492157651,0.01985356101743,,0.0024482526242966584,0.046660261627878154,0.0006603673463173544,
,0.04555691073455451,,,,0.00459617582183613,0.0009569668351961219,0.01040153727908105,0.05786863831603023,0.011237462482648739,0.018171905909926702,,,0.3739955665335277,,0.004567340957548286,0.026155716016591578,0.009392782552013524,,0.0007538009194223113,0.0012722073988913334,,0.020785516492641692,0.10955487576805581,,0.0006462734162152664,0.09350288296937782,,
,0.0010184145213288352,,,,0.000527903547405687,0.013489403246693012,0.003545785702573987,0.09252821144323223,0.039016546690641106,0.009387980825282721,,,0.40214479306936257,,0.003675578734781152,0.0006356722789657613,0.0025285712602700476,,0.003507183205953476,0.041532667938609526,,0.008057963364134111,0.07050569997289176,,0.016602075239704542,0.034937126404653435,,
,,,,,0.0005931275265056779,,,0.004591752169186674,0.023821684132469653,0.02139075158838124,,,0.05941957359589721,0.010341886258257908,,0.15476901899359746,0.19299865904588553,,,0.07780863951708174,,0.02302876123829119,0.10336221310872966,,0.007248685712345699,0.03630324825908703,0.008631119909603151,
,0.0012273724127512453,,,,0.035197777768786215,,,0.0006560793020970154,0.007387106332926974,0.028538840490435226,,,0.39774294214252437,,,0.01313913683255434,0.2871901417100972,,,0.022224721943617794,,0.002061703933856507,0.01034629362664947,0.0006017094625814641,0.000619684853634355,0.019682266001051694,0.021113520651943354,
,,,,,0.02644599836111355,,,0.0009751607536977433,0.004202350379313229,0.054822704306694406,,,0.42406339887873906,0.008711028689822714,,0.020686587830721026,0.18474119873977923,,,0.03908424103764523,,0.006797174976068191,0.004123755186268716,,0.0016874279404175047,0.02524600320105145,0.08640928280693749,
,,,,,0.0008889266906243443,,,0.0004889330568616602,0.008647598168820301,0.06927630593829191,,,0.41980666975529224,0.025004841267788746,,0.007204048094405758,0.10786423161109758,,,0.003241334517232947,,0.01686627904778003,0.016101036901539106,,0.006162534327219212,0.008390195838167963,0.009684195609077354,
,,,,,0.004093856229621091,,,0.0029165707151395013,0.004426881628271439,0.03579597196090097,,,0.1634946933781618,0.010197008923778391,,0.01335468504957735,0.20097349676929321,,,0.0005430001503539966,,0.00571667971053104,0.0036229686438987957,,0.0006050864808327177,0.04231974678334746,0.0027498703545890614,
,,,,,0.017186021262538216,,,0.013589755021256455,0.005260356958544056,0.03303282679913457,,,0.43652880620763196,0.0047814573292317706,,0.00817389168810696,0.16992108531276404,,,0.0014730444919172387,,0.010055178235288084,0.002138623096594684,,0.0016202452566675045,0.0037111865543966237,0.004086877529823599,
,,,,,0.0029415859157533187,,,0.0015690288583261392,0.00976556825799491,0.03984502544430242,,,0.5783687597343073,0.004094777886984007,,0.004284906113495802,0.21520285503075534,,,0.002131530605838526,,0.006773364013290155,0.005929046290274199,,0.001466922302165584,0.02664538434225452,0.007134570036031417,
,,,,,0.0011530077463010329,,,0.005874099244460978,0.0006660712029895813,0.02460775624538954,,,0.4098632822583131,0.014906781007517871,,0.013587672569565029,0.17171568960346423,,,0.0005263674778438066,,0.0005637845619052492,0.03155055047633826,,0.0007824091760356898,0.06536297989610575,0.002696571435752854,
,,,,,0.005807963945298515,,,0.001307992462499379,0.002227797881933651,0.054490332234653986,,,0.4894924750575302,0.0028682273777195007,,0.005049844581010537,0.08692282196859882,,,0.0008794572179959707,,0.012891580838730203,0.0016867738524298868,,0.0005434289806163774,0.018891535723450217,0.0005521384724923389,
,,,,,0.0005318538642662955,,,0.002321010393241348,0.05169217498335729,0.03941127441173161,,,0.32876318675752525,0.006106082944366454,,0.0005222907238884392,0.2194466771120006,,,0.0070241404415115625,,0.021964299845246355,0.0039878832656162185,,0.0038080759797814233,0.0005632534170505555,0.057636723439702095,
,,,,,0.020598899453092297,,,0.004035999777514173,0.0027028318808511444,0.06471809783103376,,,0.4236991255032354,0.0006069440305982253,,0.002098474009401582,0.2314887177915074,,,0.002460291820185413,,0.00283922507054398,0.003152814832393577,,0.0014203057022011102,0.006008674132663834,0.021688245476901784,
,,,,,0.029542242326440045,,,0.01471592975276754,0.048945337066148564,0.03564638578367384,,,0.44308161186322115,0.002197095364353326,,0.020480918705840297,0.14110026535250764,,,0.031180768791127564,,0.0005549386393787886,0.00891348558411467,,0.0005657712087395647,0.005112439384266779,0.03989397332046119,
,,,,,0.019535256959214285,,,0.0008265485872655981,0.010464386759987185,0.00694740297191136,,,0.45007736872468124,0.007238768620711346,,0.00592386177867515,0.06217915609595346,,,0.0188997864601267,,0.019223392030218975,0.03837116418367448,,0.002582337542620211,0.015614350617720171,0.012187316900691532,
,,,,,0.01964753243889053,,,0.0006825749030092667,0.044944921777396084,0.0012237467179302723,,,0.41759727403402835,0.005702429010752302,,0.0008340000434061269,0.05086883877412437,,,0.005322123697088559,,0.017030557200884765,0.03229278441653,,0.006060625013117897,0.02574299859515924,0.02526460393775116,
,,,,,0.014075326521969928,,,0.01614601371608204,0.005430563560397047,0.004212866663111647,,,0.08570051904361865,0.018725670248678217,,0.06078307278837787,0.19247934642336828,,,0.039386907686295505,,0.016306412182796205,0.08059696910329948,,0.004813452670369239,0.016673790820546014,0.0008853707375257606,
,,,,,0.020502920249816772,,,0.007445311798507902,0.0033893503442748393,0.15922318895193313,,,0.25489035903575824,0.052135660507793107,,0.01875119812294609,0.09225216270874723,,,0.0027755926195122595,,0.0005301769646459305,0.11654813688111013,,0.0023268610676970814,0.04134961676955537,0.0013990948181880683,
,,,,,0.0014647980292007271,,,0.051487165951356315,0.0035744935366301047,0.1279716045149017,,,0.27258653514972014,0.03840470131097638,,0.006374821381439388,0.0526093617087277,,,0.009617368673917409,,0.004690285481950707,0.0017041743477294938,,0.0008587257732592646,0.0634306950270131,0.0026827523331370553,
,,,,,0.02673539256796347,,,0.004792648386985908,0.003700481946717092,0.11456097584139717,,,0.3009684147983413,0.00329850031823016,,0.09326824402610769,0.20861552122987093,,,0.021499685068492348,,0.038152668557116715,0.0027793757743032493,,0.0023552889627133787,0.03438311342823543,0.02040200600154735,
,,,,,0.02550117972826457,,,0.014331215487943668,0.0646492632975727,0.05937766536372719,,,0.13529970523517787,0.019248196431053875,,0.03232103017226954,0.4605188763480591,,,0.012675116698527122,,0.039469344718650726,0.0037232747985990935,,0.005283008436376773,0.004017935916644962,0.022474481031410306,
,,,,,0.07764003468678259,,,0.0017818298560069463,0.013158358468446556,0.11426867746089828,,,0.19392952002347255,0.0005106262323626085,,0.008979999977901557,0.3542628767159072,,,0.004266224900085656,,0.03561748776325743,0.0007328116293434238,,0.022962654505010727,0.0023401008168452394,0.0496800262603645,
